1479956532.000000
1.000000
54.00
55.00
55.00
55.00
55.00
61.50
66.14
69.50
72.11
74.20
76.00
77.42
78.69
79.93
81.00
82.00
82.88
83.56
84.05
84.60
85.24
85.77
86.30
86.79
87.24
87.62
88.04
88.36
88.62
88.90
89.19
89.56
89.97
90.38
90.77
91.17
91.57
91.95
92.31
92.68
93.02
93.33
93.60
93.86
94.11
94.17
94.21
94.29
94.37
94.42
94.45
94.60
94.74
94.83
94.96
95.09
95.18
95.24
95.31
95.35
96.10
96.78
97.48
98.18
98.87
98.92
98.98
99.05
99.12
99.17
99.22
99.28
99.33
99.35
99.37
99.33
99.28
99.27
99.27
99.22
99.08
98.93
98.77
98.58
98.42
98.28
98.13
98.00
97.90
97.78
97.65
97.47
97.32
97.12
96.92
96.72
96.50
96.23
95.78
95.25
94.77
94.28
93.82
93.38
92.93
92.62
92.33
91.98
91.62
91.25
90.90
90.43
89.92
89.50
89.37
89.17
89.02
88.82
88.67
88.43
88.52
88.63
88.77
89.03
89.32
89.57
89.80
90.05
90.28
90.53
90.75
90.98
91.22
91.45
91.68
91.93
92.22
92.52
92.83
93.20
93.63
94.10
94.60
95.15
95.70
96.22
96.72
97.20
97.67
98.13
98.62
99.05
99.43
99.87
100.33
100.77
101.20
101.68
102.37
103.13
103.85
104.58
105.37
106.12
106.90
107.73
108.53
109.38
110.23
111.10
111.98
112.90
113.85
114.72
115.25
115.83
116.40
117.05
117.62
118.28
118.67
119.08
119.13
119.02
118.92
118.83
118.72
118.58
118.48
118.37
118.28
118.17
118.08
118.08
118.05
118.05
118.02
117.97
