1479998284.000000, 1479998284.000000, 1479998284.000000.1
1391,1.0,-64.0,-13.0
1392,1.0,-63.0,-12.0
1393,2.0,-62.0,-10.0
1394,1.0,-61.0,-11.0
1395,1.0,-62.0,-11.0
1396,0.0,-63.0,-10.0
1397,-2.0,-62.0,-13.0
1398,1.0,-62.0,-13.0
1399,1.0,-62.0,-10.0
1400,-1.0,-64.0,-11.0
1401,1.0,-62.0,-13.0
1402,1.0,-62.0,-13.0
1403,0.0,-63.0,-11.0
1404,0.0,-63.0,-13.0
1405,2.0,-62.0,-11.0
1406,1.0,-63.0,-11.0
1407,1.0,-62.0,-13.0
1408,1.0,-62.0,-12.0
1409,2.0,-63.0,-12.0
1410,1.0,-63.0,-12.0
1411,1.0,-63.0,-12.0
1412,2.0,-63.0,-12.0
1413,2.0,-63.0,-11.0
1414,2.0,-63.0,-12.0
1415,2.0,-62.0,-13.0
1416,2.0,-62.0,-12.0
1417,1.0,-62.0,-13.0
1418,1.0,-62.0,-13.0
1419,2.0,-63.0,-12.0
1420,2.0,-62.0,-12.0
1421,2.0,-63.0,-12.0
1422,2.0,-63.0,-12.0
1423,2.0,-62.0,-12.0
1424,2.0,-62.0,-12.0
1425,2.0,-63.0,-12.0
1426,1.0,-63.0,-12.0
1427,2.0,-63.0,-12.0
1428,2.0,-63.0,-12.0
1429,2.0,-63.0,-11.0
1430,2.0,-63.0,-11.0
1431,2.0,-62.0,-12.0
1432,1.0,-63.0,-14.0
1433,-1.0,-63.0,-14.0
1434,0.0,-63.0,-10.0
1435,0.0,-63.0,-11.0
1436,0.0,-61.0,-11.0
1437,-1.0,-62.0,-10.0
1438,0.0,-62.0,-10.0
1439,1.0,-62.0,-10.0
1440,2.0,-62.0,-11.0
1441,1.0,-64.0,-13.0
1442,2.0,-63.0,-10.0
1443,2.0,-64.0,-11.0
1444,2.0,-64.0,-13.0
1445,2.0,-63.0,-13.0
1446,-1.0,-63.0,-13.0
1447,2.0,-61.0,-13.0
1448,1.0,-61.0,-13.0
1449,1.0,-62.0,-9.0
1450,5.0,-64.0,-6.0
1451,4.0,-62.0,-10.0
1452,4.0,-62.0,-11.0
1453,5.0,-63.0,-6.0
1454,9.0,-64.0,-5.0
1455,9.0,-64.0,-7.0
1456,8.0,-68.0,-1.0
1457,10.0,-67.0,-5.0
1458,13.0,-62.0,-3.0
1459,14.0,-68.0,1.0
1460,12.0,-73.0,2.0
1461,19.0,-76.0,8.0
1462,11.0,-100.0,13.0
1463,-15.0,-116.0,2.0
1464,-9.0,-76.0,-14.0
1465,71.0,-10.0,16.0
1466,-5.0,16.0,5.0
1467,-73.0,11.0,-9.0
1468,-22.0,-16.0,-10.0
1469,5.0,-40.0,6.0
1470,8.0,-48.0,3.0
1471,17.0,-55.0,2.0
1472,38.0,-67.0,1.0
1473,39.0,-69.0,-5.0
1474,37.0,-69.0,-4.0
1475,37.0,-70.0,7.0
1476,33.0,-67.0,2.0
1477,28.0,-66.0,9.0
1478,22.0,-73.0,11.0
1479,15.0,-75.0,8.0
1480,28.0,-78.0,10.0
1481,22.0,-75.0,14.0
1482,11.0,-80.0,7.0
1483,40.0,-82.0,-15.0
1484,-128.0,-37.0,-98.0
1485,-21.0,-80.0,-17.0
1486,-36.0,-100.0,-17.0
1487,7.0,-63.0,13.0
1488,36.0,-53.0,-10.0
1489,7.0,-63.0,2.0
1490,7.0,-65.0,1.0
1491,5.0,-63.0,-8.0
1492,3.0,-65.0,-5.0
1493,-2.0,-61.0,-13.0
1494,5.0,-65.0,0.0
1495,8.0,-64.0,-9.0
1496,16.0,-65.0,1.0
1497,9.0,-63.0,-10.0
1498,17.0,-59.0,-4.0
1499,13.0,-85.0,9.0
1500,-1.0,-125.0,6.0
1501,-16.0,-128.0,12.0
1502,-6.0,-44.0,-24.0
1503,28.0,-3.0,-26.0
1504,-16.0,30.0,-19.0
1505,-63.0,51.0,-16.0
1506,-40.0,-22.0,-4.0
1507,10.0,-58.0,-6.0
1508,27.0,-70.0,3.0
1509,34.0,-82.0,14.0
1510,27.0,-87.0,19.0
1511,54.0,-82.0,8.0
1512,68.0,-81.0,9.0
1513,71.0,-67.0,23.0
1514,47.0,-70.0,30.0
1515,30.0,-74.0,14.0
1516,73.0,-73.0,-3.0
1517,127.0,-128.0,49.0
1518,-15.0,-76.0,-105.0
1519,-41.0,-128.0,-21.0
1520,-41.0,-128.0,62.0
1521,36.0,-48.0,-22.0
1522,28.0,-57.0,-3.0
1523,4.0,-65.0,-5.0
1524,6.0,-65.0,-5.0
1525,6.0,-63.0,-8.0
1526,4.0,-62.0,-10.0
1527,6.0,-59.0,-4.0
1528,2.0,-66.0,-8.0
1529,2.0,-68.0,-8.0
1530,15.0,-63.0,-1.0
1531,15.0,-58.0,-6.0
1532,23.0,-62.0,7.0
1533,20.0,-84.0,7.0
1534,3.0,-117.0,6.0
1535,-26.0,-128.0,3.0
1536,-18.0,-103.0,-3.0
1537,38.0,-8.0,-1.0
1538,3.0,10.0,-25.0
1539,-27.0,41.0,5.0
1540,-66.0,-3.0,-20.0
1541,-29.0,-25.0,-8.0
1542,19.0,-61.0,-13.0
1543,24.0,-78.0,1.0
1544,17.0,-86.0,8.0
1545,41.0,-98.0,15.0
1546,61.0,-101.0,9.0
1547,59.0,-88.0,37.0
1548,67.0,-73.0,31.0
1549,63.0,-69.0,27.0
1550,39.0,-71.0,21.0
1551,102.0,-107.0,2.0
1552,-128.0,-51.0,-111.0
1553,1.0,-100.0,-71.0
1554,-30.0,-80.0,-8.0
1555,20.0,-72.0,8.0
1556,31.0,-47.0,2.0
1557,8.0,-67.0,3.0
1558,5.0,-68.0,-5.0
1559,6.0,-64.0,-5.0
1560,8.0,-64.0,-5.0
1561,8.0,-66.0,-4.0
1562,11.0,-55.0,-4.0
1563,11.0,-66.0,4.0
1564,14.0,-63.0,2.0
1565,14.0,-60.0,1.0
1566,19.0,-72.0,11.0
1567,0.0,-120.0,5.0
1568,-18.0,-128.0,-1.0
1569,-19.0,-85.0,-11.0
1570,-9.0,-33.0,-27.0
1571,40.0,10.0,-10.0
1572,-60.0,61.0,-7.0
1573,-60.0,-7.0,-32.0
1574,13.0,-47.0,-25.0
1575,25.0,-65.0,-7.0
1576,24.0,-76.0,6.0
1577,16.0,-84.0,3.0
1578,36.0,-92.0,7.0
1579,38.0,-84.0,17.0
1580,40.0,-81.0,16.0
1581,50.0,-70.0,20.0
1582,50.0,-58.0,13.0
1583,41.0,-67.0,35.0
1584,127.0,-128.0,-12.0
1585,-128.0,-78.0,-7.0
1586,-16.0,-105.0,-51.0
1587,4.0,-74.0,-14.0
1588,-12.0,-124.0,32.0
1589,21.0,-54.0,1.0
1590,19.0,-63.0,4.0
1591,6.0,-66.0,-7.0
1592,9.0,-65.0,-3.0
1593,6.0,-66.0,-7.0
1594,4.0,-65.0,-8.0
1595,8.0,-55.0,-12.0
1596,7.0,-69.0,2.0
1597,2.0,-78.0,-9.0
1598,23.0,-50.0,1.0
1599,15.0,-58.0,9.0
1600,18.0,-70.0,-4.0
1601,3.0,-100.0,9.0
1602,-2.0,-119.0,9.0
1603,-22.0,-128.0,3.0
1604,-24.0,-88.0,-9.0
1605,1.0,1.0,-38.0
1606,38.0,11.0,-20.0
1607,-67.0,70.0,-1.0
1608,-24.0,-25.0,-23.0
1609,16.0,-47.0,-20.0
1610,28.0,-74.0,1.0
1611,27.0,-77.0,5.0
1612,37.0,-111.0,4.0
1613,37.0,-90.0,13.0
1614,38.0,-86.0,14.0
1615,52.0,-79.0,17.0
1616,47.0,-75.0,24.0
1617,41.0,-66.0,24.0
1618,36.0,-73.0,27.0
1619,57.0,-115.0,13.0
1620,-128.0,-54.0,-68.0
1621,1.0,-70.0,-101.0
1622,-36.0,-94.0,-39.0
1623,6.0,-74.0,28.0
1624,30.0,-49.0,-12.0
1625,12.0,-62.0,5.0
1626,3.0,-66.0,-6.0
1627,8.0,-62.0,-5.0
1628,5.0,-62.0,-11.0
1629,-1.0,-63.0,-10.0
1630,0.0,-63.0,-11.0
1631,5.0,-64.0,-9.0
1632,15.0,-60.0,-3.0
1633,11.0,-67.0,-2.0
1634,19.0,-66.0,2.0
1635,17.0,-63.0,1.0
1636,6.0,-99.0,13.0
1637,-15.0,-128.0,5.0
1638,-18.0,-128.0,4.0
1639,-11.0,-30.0,-31.0
1640,-1.0,3.0,-48.0
1641,-27.0,53.0,20.0
1642,-61.0,-10.0,-33.0
1643,-16.0,-25.0,-22.0
1644,26.0,-57.0,-5.0
1645,9.0,-72.0,17.0
1646,11.0,-94.0,19.0
1647,38.0,-121.0,11.0
1648,42.0,-117.0,27.0
1649,68.0,-95.0,27.0
1650,67.0,-74.0,33.0
1651,47.0,-62.0,29.0
1652,37.0,-70.0,29.0
1653,127.0,-128.0,-19.0
1654,-128.0,-56.0,-128.0
1655,6.0,-107.0,-82.0
1656,-61.0,-128.0,46.0
1657,-5.0,-114.0,20.0
1658,27.0,-51.0,2.0
1659,12.0,-69.0,4.0
1660,6.0,-67.0,-3.0
1661,8.0,-64.0,-2.0
1662,5.0,-65.0,-7.0
1663,3.0,-60.0,-11.0
1664,11.0,-54.0,-8.0
1665,0.0,-69.0,-9.0
1666,12.0,-60.0,-6.0
1667,19.0,-56.0,1.0
1668,13.0,-71.0,-2.0
1669,14.0,-69.0,-6.0
1670,7.0,-89.0,10.0
1671,-4.0,-106.0,2.0
1672,-12.0,-124.0,5.0
1673,-10.0,-59.0,-15.0
1674,3.0,-17.0,-20.0
1675,24.0,12.0,-5.0
1676,-63.0,61.0,12.0
1677,-27.0,-26.0,-27.0
1678,12.0,-57.0,-14.0
1679,22.0,-68.0,0.0
1680,17.0,-76.0,8.0
1681,32.0,-84.0,1.0
1682,41.0,-93.0,14.0
1683,37.0,-84.0,26.0
1684,34.0,-75.0,14.0
1685,66.0,-70.0,26.0
1686,48.0,-56.0,30.0
1687,16.0,-66.0,25.0
1688,30.0,-76.0,0.0
1689,-124.0,-48.0,-22.0
1690,-63.0,-117.0,-47.0
1691,-6.0,-95.0,0.0
1692,-4.0,-109.0,-4.0
1693,11.0,-77.0,-1.0
1694,12.0,-64.0,-3.0
1695,2.0,-67.0,-6.0
1696,6.0,-63.0,-7.0
1697,2.0,-64.0,-10.0
1698,2.0,-64.0,-9.0
1699,-1.0,-63.0,-11.0
1700,8.0,-66.0,1.0
1701,3.0,-66.0,-7.0
1702,17.0,-60.0,4.0
1703,11.0,-60.0,-6.0
1704,22.0,-70.0,5.0
1705,14.0,-72.0,-3.0
1706,14.0,-91.0,6.0
1707,-10.0,-128.0,13.0
1708,-20.0,-128.0,14.0
1709,-6.0,-38.0,-21.0
1710,15.0,-6.0,-28.0
1711,10.0,16.0,-17.0
1712,-46.0,43.0,10.0
1713,-52.0,-11.0,-14.0
1714,-2.0,-50.0,-11.0
1715,26.0,-62.0,-4.0
1716,26.0,-79.0,3.0
1717,12.0,-87.0,13.0
1718,40.0,-114.0,13.0
1719,61.0,-106.0,16.0
1720,75.0,-86.0,32.0
1721,66.0,-63.0,27.0
1722,45.0,-67.0,24.0
1723,29.0,-63.0,-15.0
1724,127.0,-128.0,5.0
1725,-128.0,-58.0,-97.0
1726,-2.0,-78.0,15.0
1727,-34.0,-86.0,3.0
1728,22.0,-66.0,4.0
1729,17.0,-59.0,-2.0
1730,6.0,-69.0,1.0
1731,9.0,-64.0,-4.0
1732,10.0,-62.0,-5.0
1733,5.0,-62.0,-6.0
1734,2.0,-62.0,-9.0
1735,3.0,-64.0,-11.0
1736,5.0,-63.0,-5.0
1737,4.0,-64.0,-6.0
1738,11.0,-65.0,-2.0
1739,18.0,-64.0,-5.0
1740,17.0,-70.0,-3.0
1741,16.0,-71.0,-8.0
1742,-14.0,-127.0,15.0
1743,-29.0,-128.0,12.0
1744,-33.0,-91.0,-10.0
1745,11.0,0.0,-41.0
1746,22.0,8.0,-44.0
1747,-40.0,55.0,9.0
1748,-44.0,-21.0,-9.0
1749,-11.0,-41.0,-13.0
1750,15.0,-68.0,-7.0
1751,11.0,-74.0,-6.0
1752,-4.0,-94.0,6.0
1753,18.0,-106.0,8.0
1754,34.0,-124.0,4.0
1755,54.0,-98.0,22.0
1756,64.0,-84.0,23.0
1757,76.0,-73.0,41.0
1758,52.0,-72.0,30.0
1759,-2.0,-77.0,-40.0
1760,-128.0,-45.0,-85.0
1761,21.0,-96.0,-58.0
1762,-40.0,-86.0,-5.0
1763,-20.0,-124.0,-8.0
1764,26.0,-55.0,-2.0
1765,27.0,-56.0,0.0
1766,2.0,-69.0,-4.0
1767,9.0,-62.0,-7.0
1768,10.0,-61.0,-12.0
1769,5.0,-66.0,-9.0
1770,5.0,-67.0,-5.0
1771,5.0,-66.0,-10.0
1772,8.0,-67.0,-13.0
1773,9.0,-70.0,-11.0
1774,6.0,-72.0,-1.0
1775,6.0,-73.0,1.0
1776,8.0,-76.0,-6.0
1777,-1.0,-84.0,-12.0
1778,-12.0,-96.0,-16.0
1779,-41.0,-102.0,-26.0
1780,-2.0,-92.0,-22.0
1781,7.0,-68.0,-21.0
1782,9.0,-40.0,-20.0
1783,52.0,-24.0,2.0
1784,-23.0,-7.0,2.0
1785,-7.0,-16.0,4.0
1786,2.0,-28.0,-5.0
1787,2.0,-36.0,-6.0
1788,16.0,-54.0,3.0
1789,6.0,-70.0,-3.0
1790,9.0,-76.0,-6.0
1791,13.0,-85.0,-11.0
1792,11.0,-87.0,-9.0
1793,7.0,-89.0,-3.0
1794,6.0,-86.0,-1.0
1795,12.0,-82.0,-4.0
1796,13.0,-74.0,6.0
1797,18.0,-72.0,9.0
1798,36.0,-73.0,17.0
1799,27.0,-71.0,5.0
1800,-6.0,-64.0,-47.0
1801,40.0,-93.0,15.0
1802,27.0,-121.0,-4.0
1803,6.0,-61.0,-11.0
1804,5.0,-61.0,-14.0
1805,-7.0,-63.0,-14.0
1806,-11.0,-63.0,-13.0
1807,-7.0,-62.0,-12.0
1808,-4.0,-64.0,-15.0
1809,-6.0,-61.0,-16.0
1810,-5.0,-65.0,-12.0
1811,-4.0,-61.0,-12.0
1812,-5.0,-63.0,-14.0
1813,-4.0,-63.0,-13.0
1814,-6.0,-64.0,-12.0
1815,0.0,-64.0,-9.0
1816,5.0,-65.0,-8.0
1817,5.0,-67.0,-9.0
1818,8.0,-65.0,-11.0
1819,16.0,-63.0,1.0
1820,17.0,-61.0,-5.0
1821,11.0,-70.0,13.0
1822,16.0,-72.0,4.0
1823,20.0,-82.0,5.0
1824,-10.0,-128.0,5.0
1825,-26.0,-88.0,-17.0
1826,16.0,-26.0,-15.0
1827,62.0,-8.0,-2.0
1828,3.0,9.0,-12.0
1829,-73.0,22.0,-22.0
1830,-56.0,-7.0,-14.0
1831,-2.0,-40.0,-10.0
1832,24.0,-66.0,-5.0
1833,27.0,-73.0,-2.0
1834,16.0,-86.0,15.0
1835,24.0,-91.0,16.0
1836,42.0,-102.0,-2.0
1837,34.0,-95.0,23.0
1838,45.0,-88.0,26.0
1839,58.0,-70.0,17.0
1840,51.0,-71.0,23.0
1841,17.0,-75.0,22.0
1842,121.0,-128.0,34.0
1843,-128.0,-44.0,-50.0
1844,4.0,-92.0,-50.0
1845,-23.0,-74.0,-31.0
1846,-8.0,-108.0,34.0
1847,15.0,-56.0,-5.0
1848,22.0,-58.0,3.0
1849,1.0,-66.0,-6.0
1850,1.0,-64.0,-5.0
1851,0.0,-63.0,-12.0
1852,-1.0,-62.0,-11.0
1853,3.0,-62.0,-8.0
1854,0.0,-63.0,-6.0
1855,-2.0,-63.0,-12.0
1856,10.0,-65.0,-6.0
1857,7.0,-60.0,-11.0
1858,19.0,-64.0,2.0
1859,15.0,-67.0,1.0
1860,12.0,-75.0,-1.0
1861,-11.0,-125.0,12.0
1862,-32.0,-128.0,4.0
1863,-15.0,-77.0,-20.0
1864,-12.0,-33.0,-26.0
1865,28.0,7.0,-13.0
1866,-63.0,65.0,-36.0
1867,-74.0,-6.0,-40.0
1868,14.0,-50.0,-26.0
1869,41.0,-70.0,0.0
1870,44.0,-82.0,13.0
1871,39.0,-93.0,7.0
1872,46.0,-103.0,10.0
1873,23.0,-85.0,21.0
1874,22.0,-81.0,14.0
1875,37.0,-70.0,15.0
1876,21.0,-66.0,9.0
1877,27.0,-70.0,15.0
1878,13.0,-76.0,-5.0
1879,74.0,-115.0,24.0
1880,-128.0,-45.0,-101.0
1881,20.0,-75.0,-93.0
1882,-34.0,-70.0,-28.0
1883,-42.0,-95.0,26.0
1884,29.0,-59.0,-1.0
1885,18.0,-59.0,12.0
1886,-2.0,-67.0,1.0
1887,11.0,-63.0,-4.0
1888,9.0,-63.0,-7.0
1889,5.0,-63.0,-9.0
1890,1.0,-60.0,-13.0
1891,-1.0,-62.0,-14.0
1892,8.0,-63.0,-7.0
1893,8.0,-64.0,-9.0
1894,14.0,-64.0,2.0
1895,15.0,-66.0,2.0
1896,22.0,-66.0,0.0
1897,-2.0,-118.0,-1.0
1898,-19.0,-128.0,3.0
1899,-16.0,-104.0,-2.0
1900,-15.0,-55.0,-18.0
1901,14.0,6.0,-30.0
1902,-24.0,35.0,14.0
1903,-43.0,47.0,-18.0
1904,-21.0,-26.0,-18.0
1905,7.0,-47.0,-18.0
1906,21.0,-70.0,2.0
1907,-1.0,-91.0,17.0
1908,28.0,-113.0,19.0
1909,49.0,-115.0,12.0
1910,44.0,-93.0,18.0
1911,77.0,-76.0,34.0
1912,70.0,-62.0,29.0
1913,42.0,-65.0,24.0
1914,127.0,-128.0,8.0
1915,-128.0,-71.0,-40.0
1916,23.0,-96.0,-47.0
1917,-2.0,-60.0,-2.0
1918,-37.0,-128.0,32.0
1919,29.0,-61.0,-3.0
1920,30.0,-44.0,12.0
1921,6.0,-71.0,3.0
1922,4.0,-67.0,-4.0
1923,11.0,-62.0,-3.0
1924,0.0,-64.0,-13.0
1925,9.0,-63.0,-4.0
1926,8.0,-66.0,-2.0
1927,9.0,-65.0,-3.0
1928,15.0,-65.0,0.0
1929,11.0,-65.0,-5.0
1930,17.0,-68.0,-1.0
1931,-2.0,-110.0,10.0
1932,-6.0,-128.0,12.0
1933,-17.0,-107.0,2.0
1934,-13.0,-59.0,-14.0
1935,-4.0,5.0,-39.0
1936,-11.0,21.0,5.0
1937,-20.0,55.0,3.0
1938,-43.0,-19.0,-15.0
1939,-10.0,-43.0,-14.0
1940,26.0,-66.0,-5.0
1941,23.0,-76.0,3.0
1942,12.0,-105.0,24.0
1943,50.0,-119.0,14.0
1944,51.0,-108.0,14.0
1945,70.0,-80.0,30.0
1946,77.0,-67.0,23.0
1947,47.0,-59.0,24.0
1948,26.0,-63.0,-11.0
1949,127.0,-128.0,-5.0
1950,-71.0,-44.0,-105.0
1951,0.0,-102.0,-16.0
1952,-64.0,-128.0,-24.0
1953,34.0,-39.0,-3.0
1954,33.0,-49.0,0.0
1955,10.0,-64.0,1.0
1956,7.0,-67.0,-1.0
1957,10.0,-63.0,-4.0
1958,10.0,-62.0,-6.0
1959,6.0,-64.0,-5.0
1960,4.0,-61.0,-6.0
1961,12.0,-65.0,-2.0
1962,10.0,-60.0,-4.0
1963,15.0,-59.0,-3.0
1964,14.0,-74.0,6.0
1965,16.0,-75.0,1.0
1966,-3.0,-123.0,6.0
1967,-17.0,-114.0,4.0
1968,-14.0,-75.0,-10.0
1969,-3.0,-6.0,-33.0
1970,37.0,-3.0,-18.0
1971,-35.0,50.0,8.0
1972,-45.0,-18.0,-18.0
1973,-9.0,-36.0,-25.0
1974,19.0,-59.0,0.0
1975,-7.0,-76.0,13.0
1976,-6.0,-87.0,17.0
1977,32.0,-114.0,16.0
1978,51.0,-119.0,14.0
1979,83.0,-85.0,41.0
1980,90.0,-63.0,30.0
1981,54.0,-60.0,37.0
1982,30.0,-62.0,31.0
1983,127.0,-128.0,3.0
1984,-52.0,-45.0,-124.0
1985,-15.0,-106.0,-31.0
1986,-29.0,-107.0,29.0
1987,-5.0,-109.0,-5.0
1988,31.0,-59.0,13.0
1989,6.0,-64.0,2.0
1990,2.0,-72.0,-11.0
1991,10.0,-60.0,-2.0
1992,11.0,-59.0,-1.0
1993,8.0,-60.0,-7.0
1994,4.0,-64.0,-6.0
1995,12.0,-65.0,-6.0
1996,17.0,-54.0,15.0
1997,8.0,-67.0,-2.0
1998,14.0,-87.0,-12.0
1999,11.0,-103.0,8.0
2000,-24.0,-123.0,0.0
2001,-16.0,-63.0,-14.0
2002,-9.0,-25.0,-26.0
2003,41.0,1.0,-5.0
2004,-6.0,16.0,2.0
2005,-48.0,-6.0,-30.0
2006,-25.0,-24.0,-25.0
2007,27.0,-68.0,-4.0
2008,14.0,-75.0,17.0
2009,8.0,-80.0,12.0
2010,35.0,-102.0,9.0
2011,31.0,-100.0,13.0
2012,41.0,-96.0,25.0
2013,70.0,-68.0,20.0
2014,61.0,-56.0,25.0
2015,40.0,-68.0,30.0
2016,22.0,-61.0,-11.0
2017,-128.0,-43.0,-41.0
2018,-107.0,-37.0,-111.0
2019,-5.0,-82.0,-16.0
2020,-10.0,-113.0,6.0
2021,33.0,-59.0,2.0
2022,18.0,-62.0,11.0
2023,3.0,-71.0,0.0
2024,12.0,-62.0,-6.0
2025,9.0,-61.0,-4.0
2026,7.0,-62.0,-6.0
2027,6.0,-56.0,-9.0
2028,1.0,-58.0,-9.0
2029,6.0,-68.0,-4.0
2030,13.0,-62.0,-4.0
2031,11.0,-67.0,0.0
2032,19.0,-64.0,-6.0
2033,19.0,-70.0,-3.0
2034,9.0,-102.0,-1.0
2035,-7.0,-126.0,11.0
2036,-27.0,-123.0,11.0
2037,-16.0,-22.0,-28.0
2038,9.0,5.0,-28.0
2039,-10.0,43.0,-1.0
2040,-47.0,52.0,-11.0
2041,-27.0,-28.0,-14.0
2042,24.0,-69.0,-1.0
2043,35.0,-78.0,11.0
2044,36.0,-109.0,14.0
2045,48.0,-118.0,16.0
2046,36.0,-96.0,19.0
2047,39.0,-88.0,15.0
2048,49.0,-69.0,20.0
2049,37.0,-54.0,22.0
2050,34.0,-55.0,25.0
2051,23.0,-60.0,-1.0
2052,-128.0,-30.0,-20.0
2053,-105.0,-35.0,-124.0
2054,-9.0,-77.0,6.0
2055,-46.0,-128.0,29.0
2056,30.0,-50.0,2.0
2057,45.0,-44.0,26.0
2058,-2.0,-72.0,-11.0
2059,8.0,-74.0,-10.0
2060,11.0,-61.0,-4.0
2061,10.0,-59.0,-5.0
2062,8.0,-60.0,-8.0
2063,8.0,-51.0,-8.0
2064,0.0,-62.0,-11.0
2065,12.0,-69.0,-5.0
2066,13.0,-71.0,-4.0
2067,15.0,-69.0,-3.0
2068,17.0,-73.0,-1.0
2069,9.0,-87.0,1.0
2070,-13.0,-128.0,6.0
2071,-14.0,-116.0,-1.0
2072,-6.0,-52.0,-10.0
2073,4.0,-1.0,-32.0
2074,41.0,13.0,6.0
2075,-63.0,65.0,16.0
2076,-71.0,9.0,-37.0
2077,7.0,-45.0,-24.0
2078,16.0,-73.0,5.0
2079,0.0,-78.0,19.0
2080,8.0,-106.0,32.0
2081,33.0,-115.0,25.0
2082,53.0,-115.0,33.0
2083,68.0,-82.0,27.0
2084,84.0,-62.0,30.0
2085,48.0,-56.0,30.0
2086,28.0,-61.0,28.0
2087,107.0,-103.0,-10.0
2088,-105.0,-118.0,-52.0
2089,-9.0,-73.0,-43.0
2090,-42.0,-128.0,8.0
2091,-25.0,-128.0,12.0
2092,48.0,-34.0,-1.0
2093,26.0,-45.0,24.0
2094,10.0,-75.0,-8.0
2095,16.0,-62.0,2.0
2096,14.0,-59.0,4.0
2097,16.0,-58.0,6.0
2098,14.0,-61.0,3.0
2099,14.0,-60.0,1.0
2100,14.0,-62.0,3.0
2101,19.0,-68.0,8.0
2102,17.0,-82.0,8.0
2103,8.0,-98.0,9.0
2104,-15.0,-128.0,4.0
2105,-28.0,-128.0,-3.0
2106,-6.0,-68.0,-10.0
2107,0.0,-11.0,-44.0
2108,-18.0,-1.0,-43.0
2109,-40.0,21.0,-26.0
2110,-42.0,-16.0,-27.0
2111,0.0,-46.0,-19.0
2112,-1.0,-58.0,-15.0
2113,1.0,-92.0,-3.0
2114,21.0,-124.0,14.0
2115,31.0,-128.0,10.0
2116,54.0,-128.0,16.0
2117,56.0,-124.0,25.0
2118,55.0,-104.0,33.0
2119,50.0,-83.0,39.0
2120,33.0,-79.0,35.0
2121,-46.0,-48.0,-42.0
2122,-128.0,-52.0,-82.0
2123,30.0,-105.0,1.0
2124,-11.0,-65.0,2.0
2125,-4.0,-60.0,-20.0
2126,-5.0,-59.0,-18.0
2127,-8.0,-65.0,-12.0
2128,-5.0,-63.0,-17.0
2129,-3.0,-63.0,-17.0
2130,-4.0,-62.0,-17.0
2131,-4.0,-59.0,-18.0
2132,-4.0,-58.0,-16.0
2133,-6.0,-61.0,-13.0
2134,-6.0,-62.0,-13.0
2135,-2.0,-63.0,-13.0
2136,-1.0,-63.0,-14.0
2137,-2.0,-62.0,-14.0
2138,-3.0,-63.0,-14.0
2139,-1.0,-65.0,-12.0
2140,-2.0,-65.0,-13.0
2141,0.0,-67.0,-12.0
2142,-3.0,-66.0,-17.0
2143,1.0,-71.0,-15.0
2144,-3.0,-70.0,-13.0
2145,-6.0,-80.0,-29.0
2146,2.0,-76.0,-28.0
2147,7.0,-56.0,-25.0
2148,7.0,-48.0,-26.0
2149,-7.0,-45.0,-21.0
2150,-17.0,-45.0,-19.0
2151,-8.0,-55.0,-17.0
2152,-6.0,-58.0,-18.0
2153,-6.0,-58.0,-19.0
2154,-9.0,-64.0,-16.0
2155,-27.0,-80.0,13.0
2156,-75.0,-71.0,32.0
2157,-86.0,-71.0,50.0
2158,-40.0,-78.0,55.0
2159,-13.0,-72.0,-101.0
2160,19.0,-63.0,-16.0
2161,-1.0,-55.0,-16.0
2162,-3.0,-69.0,-7.0
2163,6.0,-62.0,-16.0
2164,-5.0,-54.0,-24.0
2165,-9.0,-57.0,-20.0
2166,-3.0,-68.0,-14.0
2167,0.0,-65.0,-19.0
2168,-4.0,-64.0,-16.0
2169,-4.0,-61.0,-14.0
2170,-3.0,-60.0,-15.0
2171,-7.0,-60.0,-16.0
2172,-8.0,-61.0,-16.0
2173,-9.0,-62.0,-16.0
2174,-7.0,-63.0,-16.0
2175,-6.0,-63.0,-15.0
2176,-6.0,-62.0,-14.0
2177,-9.0,-62.0,-15.0
2178,-9.0,-62.0,-15.0
2179,-6.0,-64.0,-12.0
2180,-4.0,-65.0,-8.0
2181,-2.0,-71.0,1.0
2182,-10.0,-69.0,-8.0
2183,5.0,-60.0,-28.0
2184,-10.0,-64.0,-10.0
2185,-10.0,-60.0,-12.0
2186,-12.0,-56.0,-8.0
2187,5.0,-60.0,1.0
2188,1.0,-55.0,-6.0
2189,-10.0,-46.0,-11.0
2190,-15.0,-53.0,-9.0
2191,1.0,-87.0,43.0
2192,-6.0,-63.0,-3.0
2193,4.0,-70.0,-11.0
2194,12.0,-68.0,-8.0
2195,-10.0,-63.0,0.0
2196,-12.0,-62.0,-3.0
2197,0.0,-65.0,-5.0
2198,-6.0,-64.0,-8.0
2199,-11.0,-63.0,-6.0
2200,-24.0,-60.0,-3.0
2201,37.0,-81.0,-4.0
2202,-2.0,-59.0,-2.0
2203,-8.0,-63.0,-5.0
2204,-8.0,-63.0,-2.0
2205,2.0,-67.0,-3.0
2206,-3.0,-64.0,-4.0
2207,-5.0,-63.0,-4.0
2208,-4.0,-64.0,-4.0
2209,-4.0,-63.0,-4.0
2210,-5.0,-64.0,-5.0
2211,-4.0,-64.0,-4.0
2212,-6.0,-64.0,-4.0
2213,-3.0,-64.0,-3.0
2214,-4.0,-64.0,-2.0
2215,-5.0,-66.0,-5.0
2216,-6.0,-66.0,-4.0
