1479998284.000000, 1479998284.000000, 1479998284.000000
32.000000, 32.000000, 32.000000
-10,-62,-8
-10,-62,-8
-10,-63,-8
-10,-63,-8
-10,-63,-8
-10,-62,-8
-11,-62,-8
-11,-62,-8
-11,-62,-8
-11,-62,-8
-11,-62,-8
-11,-62,-8
-10,-62,-8
-10,-62,-8
-11,-63,-8
-11,-62,-7
-10,-62,-7
-11,-62,-7
-11,-63,-8
-11,-62,-8
-11,-62,-8
-11,-63,-8
-11,-62,-8
-11,-63,-8
-11,-63,-8
-11,-62,-9
-11,-62,-9
-11,-62,-9
-11,-63,-8
-10,-62,-8
-10,-62,-8
-10,-63,-8
-10,-63,-8
-10,-63,-8
-10,-62,-8
-11,-62,-8
-11,-63,-7
-10,-63,-7
-10,-62,-7
-11,-62,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-10,-63,-7
-11,-63,-8
-11,-63,-7
-10,-62,-7
-11,-63,-7
-11,-62,-7
-11,-62,-6
-11,-62,-6
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-10,-63,-7
-10,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-10,-63,-7
-11,-62,-7
-10,-62,-7
-11,-63,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-11,-63,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-6
-11,-62,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-63,-6
-10,-63,-6
-11,-63,-7
-12,-62,-7
-11,-62,-6
-11,-62,-6
-11,-62,-7
-10,-63,-7
-10,-62,-7
-10,-62,-7
-11,-63,-7
-10,-63,-7
-10,-63,-7
-9,-63,-8
-9,-62,-7
-10,-63,-7
-9,-63,-7
-9,-63,-7
-10,-63,-8
-10,-63,-8
-9,-62,-8
-8,-63,-8
-9,-63,-8
-9,-62,-8
-10,-63,-9
-10,-63,-9
-10,-63,-8
-9,-62,-8
-9,-63,-8
-9,-62,-8
-10,-63,-8
-10,-62,-8
-10,-62,-9
-10,-62,-9
-10,-62,-8
-11,-62,-8
-10,-62,-8
-10,-63,-9
-10,-62,-8
-10,-62,-8
-10,-62,-8
-11,-62,-9
-10,-63,-9
-10,-63,-9
-10,-63,-9
-10,-62,-9
-11,-62,-10
-12,-62,-10
-11,-62,-9
-11,-62,-10
-10,-62,-11
-10,-62,-10
-10,-62,-10
-9,-63,-10
-9,-63,-10
-8,-62,-10
-8,-63,-10
-8,-62,-10
-8,-63,-9
-8,-62,-9
-8,-62,-8
-8,-63,-9
-7,-63,-9
-6,-63,-9
-8,-62,-11
-8,-63,-10
-9,-63,-10
-9,-63,-10
-8,-62,-11
-8,-63,-10
-9,-63,-11
-8,-62,-11
-8,-62,-11
-9,-63,-9
-9,-62,-9
-9,-62,-10
-9,-62,-10
-9,-63,-9
-8,-62,-9
-8,-62,-9
-10,-63,-9
-10,-62,-9
-11,-63,-9
-11,-62,-9
-11,-62,-10
-11,-62,-9
-10,-62,-9
-9,-62,-9
-9,-63,-8
-9,-63,-8
-10,-62,-9
-10,-63,-9
-10,-62,-9
-10,-62,-10
-11,-62,-10
-11,-62,-10
-11,-62,-10
-11,-62,-10
-10,-62,-10
-11,-62,-10
-11,-63,-11
-11,-62,-10
-11,-62,-11
-11,-62,-10
-11,-62,-10
-11,-62,-10
-11,-62,-10
-11,-62,-10
-11,-62,-10
-10,-62,-10
-10,-62,-10
-10,-63,-10
-11,-62,-10
-11,-62,-10
-11,-62,-9
-11,-63,-9
-10,-63,-9
-10,-63,-9
-11,-62,-9
-11,-62,-9
-11,-62,-9
-11,-62,-9
-11,-63,-8
-11,-62,-8
-12,-63,-8
-12,-62,-9
-12,-62,-9
-12,-63,-8
-12,-62,-8
-12,-62,-8
-12,-63,-6
-11,-62,-7
-12,-62,-7
-11,-63,-7
-12,-62,-7
-12,-62,-7
-12,-62,-8
-12,-62,-7
-12,-62,-7
-12,-62,-7
-12,-62,-7
-11,-62,-7
-12,-62,-7
-12,-62,-7
-12,-62,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-12,-63,-7
-12,-63,-7
-12,-62,-8
-12,-62,-8
-12,-62,-8
-11,-62,-7
-11,-62,-7
-12,-63,-7
-11,-62,-7
-12,-63,-7
-12,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-62,-7
-11,-62,-7
-11,-63,-7
-11,-63,-7
-11,-63,-7
-10,-63,-6
-10,-63,-6
-11,-62,-6
-10,-63,-6
-11,-63,-6
-11,-63,-6
-10,-63,-6
-11,-63,-6
-11,-63,-5
-11,-62,-6
-11,-62,-6
-11,-63,-5
-11,-62,-6
-11,-63,-5
-11,-63,-5
-11,-62,-5
-11,-63,-5
-12,-63,-5
-12,-63,-6
-12,-63,-6
-11,-63,-5
-12,-62,-5
-12,-62,-5
-11,-63,-4
-11,-63,-4
-12,-63,-5
-11,-62,-5
-11,-63,-4
-11,-63,-4
-10,-63,-4
-11,-63,-4
-11,-63,-4
-12,-63,-4
-12,-62,-4
-11,-62,-4
-11,-63,-4
-11,-63,-4
-12,-63,-4
-11,-62,-4
-12,-63,-3
-11,-64,-3
-10,-63,-2
-10,-64,-1
-9,-64,-2
-9,-64,-1
-10,-64,-1
-9,-64,-1
-12,-65,1
-12,-65,1
-12,-64,0
-11,-64,-1
-10,-64,0
-8,-63,-1
-7,-62,-3
-4,-62,-3
-3,-62,-4
-13,-59,-6
-14,-58,-8
-14,-59,-7
-15,-61,-6
-14,-61,-5
-16,-62,-5
-17,-63,-6
-17,-63,-7
-17,-63,-7
-17,-64,-8
-17,-63,-9
-17,-63,-9
-17,-62,-10
-18,-62,-9
-18,-62,-9
-17,-62,-7
-14,-62,-6
-14,-62,-5
-5,-61,-4
-2,-60,-3
6,-61,-1
8,-60,-3
-52,-63,-16
18,-91,18
-8,-63,-5
8,-63,-10
3,-66,-7
-12,-61,-10
-13,-64,-8
-8,-64,-8
-6,-63,-9
-11,-62,-11
-10,-62,-8
-8,-63,-11
-13,-62,-13
-11,-62,-12
-10,-62,-13
-8,-62,-11
-8,-62,-12
-7,-62,-13
-7,-61,-13
-6,-62,-10
-4,-62,-9
-5,-64,-10
-1,-64,-3
1,-66,-5
1,-69,-4
4,-71,-4
-3,-82,-5
-11,-100,-12
-16,-102,-6
-55,-108,-38
-75,-87,-52
32,-128,-19
57,-102,2
108,-128,4
21,-87,-10
5,-54,-16
3,-3,1
-5,1,-5
-22,13,-3
-11,12,-12
-1,9,-12
23,-1,4
40,-12,17
83,-47,36
127,-106,2
99,-128,99
70,-86,-56
12,-34,-13
5,-74,3
11,-63,0
12,-64,-2
9,-63,-2
8,-66,-4
6,-61,-11
2,-60,-12
1,-60,-12
-4,-65,-9
-5,-64,-9
0,-67,-6
-1,-66,-7
1,-74,-11
-8,-92,-8
-13,-103,-10
-32,-102,-7
-53,-97,-23
-29,-76,-35
48,-128,-16
118,-128,23
45,-128,15
-1,-107,-13
-15,-19,-6
-26,7,-18
-47,12,-15
-50,14,-22
-37,8,-15
-6,-6,-9
14,-13,-4
49,-44,23
69,-59,36
127,-128,33
-88,-14,37
55,-128,-35
24,-63,14
12,-68,4
8,-64,-1
11,-63,1
11,-65,2
7,-63,-5
6,-62,-7
3,-63,-8
-1,-61,-10
-2,-62,-8
1,-68,-9
-2,-68,-9
-1,-79,-12
-1,-88,-9
-10,-93,-1
-30,-91,-4
-42,-82,-21
-7,-90,-28
16,-111,-17
99,-128,19
54,-128,12
10,-108,-14
-12,-45,-2
-36,0,-22
