1478983171.000000, 1478983171.000000, 1478983171.000000
32.000000, 32.000000, 32.000000
-3,71,1
-5,73,1
3,78,4
7,82,-6
12,83,-7
15,78,4
17,76,-5
-15,73,-6
-34,68,0
10,52,-15
4,45,-34
-10,37,-42
-11,46,-30
-4,49,-27
-2,56,-22
-3,61,-18
-4,73,-16
-9,81,-22
-14,88,-22
-8,93,-16
-22,92,4
-12,81,10
-17,78,7
-55,88,17
-48,78,14
-41,71,0
-41,77,9
68,51,-22
106,49,-23
-29,98,2
-17,97,9
2,55,-36
8,56,-28
6,64,-13
6,63,-17
6,60,-18
10,60,-16
7,60,-15
2,61,-13
0,62,-11
0,62,-12
-1,63,-11
-4,64,-13
-3,65,-15
-3,66,-13
-7,65,-15
-12,72,-28
-12,75,-30
-6,79,-24
-2,87,-34
6,99,-44
19,108,-58
45,102,-34
41,72,10
1,67,24
22,34,3
26,22,-3
25,24,0
30,47,11
30,55,10
18,68,2
19,75,-5
13,103,-11
-19,126,0
-40,127,14
-62,118,56
-85,109,79
-65,97,29
127,50,-128
-63,127,2
3,68,3
-5,56,-14
-1,65,-15
4,59,-13
7,65,-6
5,62,-15
4,63,-18
14,61,-28
15,57,-28
6,66,-9
7,61,-12
5,62,-12
-3,68,-6
-5,70,-7
-5,71,-11
-6,75,-12
1,90,-11
12,117,-20
35,123,-33
62,126,-40
23,82,-27
3,71,-17
-24,15,-8
11,14,-15
22,1,-11
7,5,-17
16,27,-19
13,39,-17
14,62,-14
12,116,-14
-1,127,-14
-70,127,27
-112,127,89
-101,116,61
121,36,-98
73,74,5
-31,127,27
27,60,0
13,49,-20
-6,63,-27
5,64,-10
9,64,-8
0,63,-16
6,62,-10
6,63,-9
3,64,-11
3,66,-8
1,66,-6
-2,67,-6
-3,68,-6
-2,71,-7
0,75,-4
2,83,-4
5,105,-20
23,119,-19
38,105,-27
-7,72,-14
-7,60,-23
-11,25,-8
-1,29,2
25,10,-14
11,12,-18
11,28,-20
11,46,-15
15,55,-13
17,102,-10
-4,127,-14
-27,127,40
-72,127,89
-107,103,86
127,68,-80
-97,98,64
18,90,12
10,48,-11
12,45,-22
7,65,-10
9,62,-9
1,61,-17
6,65,-10
7,64,-13
5,63,-18
5,63,-17
6,63,-10
3,64,-10
1,63,-10
1,65,-10
3,64,-11
4,66,-7
3,65,-9
-6,71,-9
4,73,-15
1,87,-17
16,107,2
20,96,-5
9,68,-21
-32,48,-16
-16,34,-18
14,23,-5
23,17,10
23,27,9
22,34,7
9,59,-2
-4,77,-7
-23,112,5
-128,127,127
65,43,33
-26,70,-10
-7,86,2
-7,53,-13
14,68,13
5,64,6
0,64,-4
3,65,-2
4,64,1
2,63,-1
3,64,-3
4,64,0
5,65,-1
5,64,-5
5,63,-5
7,64,-4
7,64,-4
5,64,-4
6,64,-5
7,63,-5
7,63,-4
6,64,-3
6,64,-4
6,64,-4
5,65,-4
6,64,-4
6,64,-3
5,63,-3
5,64,-2
5,64,-2
4,65,-2
5,63,-2
5,63,-2
5,64,-2
4,64,-1
5,63,0
4,63,-1
4,64,-1
4,63,-1
5,64,-1
7,65,-2
7,67,-2
5,67,-2
6,68,-4
7,71,-7
10,77,0
11,82,6
11,73,-11
1,67,-14
-18,60,-19
22,37,-8
24,32,-14
20,37,-27
14,45,-26
11,63,-15
9,71,-13
14,83,-11
-6,86,-10
-21,85,5
-26,78,14
-39,77,11
-31,76,25
73,54,-22
-22,78,7
10,72,-3
-2,60,-14
3,63,-12
7,62,-5
12,61,-5
12,60,-12
10,58,-16
7,65,-9
5,68,-6
5,66,-10
7,64,-18
8,64,-17
5,62,-9
5,61,-8
2,63,-7
1,64,-5
1,65,-5
2,64,-8
0,65,-9
2,66,-7
2,66,-5
-1,65,-5
-5,70,-11
-4,71,-10
-2,78,-4
5,85,-1
8,89,-3
17,82,-1
15,79,-8
3,69,-11
-44,62,-8
-10,42,0
17,33,-1
14,23,-13
2,31,-24
0,42,-19
-4,56,-15
-5,65,-14
-3,78,-17
-11,98,-11
-19,105,-5
-50,106,34
-53,99,48
-49,83,57
-9,81,2
29,112,-30
13,73,5
13,58,-12
2,53,-18
9,56,-10
13,60,-9
3,64,-16
6,64,-17
7,68,-15
6,67,-16
6,61,-16
5,60,-14
4,60,-12
5,63,-10
7,65,-10
2,65,-12
1,64,-10
0,63,-9
-1,62,-8
0,62,-8
3,64,-7
3,65,-6
2,65,-7
1,62,-7
0,63,-5
0,65,-5
1,64,-4
1,64,-3
1,63,-5
0,64,-5
0,64,-3
1,65,-2
0,65,-1
0,64,-1
-1,64,-2
-1,63,-2
-1,63,-1
-2,64,-1
-2,64,0
-1,64,0
-1,64,0
-1,64,0
-1,64,-1
-2,64,-1
-2,64,0
-2,64,0
-2,64,0
-2,64,0
-2,64,0
-2,64,0
-2,64,0
-2,63,0
-2,63,0
-2,64,0
-2,63,1
-2,64,1
-2,65,0
-1,64,1
-1,64,1
-2,64,0
-2,63,0
-2,63,1
-1,64,1
-1,64,0
0,66,0
0,66,0
0,64,1
-1,63,1
-1,64,1
0,64,0
0,64,0
0,65,0
0,64,0
1,65,0
1,65,0
1,64,0
1,64,1
2,63,-1
2,64,-1
2,65,0
4,65,-1
2,65,-2
2,65,-3
4,65,-1
5,66,-1
3,67,-1
4,66,-1
5,66,0
4,72,-4
2,76,-7
10,87,2
16,96,6
12,80,-19
-26,60,-24
-26,57,-25
29,29,-14
29,29,-25
27,37,-29
20,52,-19
21,60,-13
15,78,-9
13,82,-12
9,89,-1
3,91,11
-5,85,13
-30,81,9
-38,85,24
-31,86,11
100,81,-24
-23,98,2
4,51,-16
-9,44,-33
1,71,-2
4,69,-2
9,65,-1
-1,64,-13
-4,66,-14
4,62,-5
5,64,-5
1,63,-13
-3,65,-14
4,66,-7
1,68,-11
-1,68,-12
-3,69,-10
-5,73,-11
-5,84,-6
12,106,-2
23,125,-17
64,127,-41
47,127,-41
-27,96,-17
3,50,-11
10,30,-14
-1,30,-14
-2,32,-8
-19,36,0
-19,49,1
-36,56,-6
-33,56,6
-34,55,18
-42,60,32
-52,65,34
-83,62,45
-63,57,30
-128,123,-70
66,41,5
-11,14,-61
-8,73,19
-2,72,-14
-3,66,1
-4,65,-2
-4,65,-4
-7,62,-4
-6,63,-3
-2,64,-3
0,66,-6
-1,68,-10
-1,63,-14
-1,64,-15
1,68,-9
-1,73,-13
-5,76,-12
7,95,3
15,99,1
48,107,1
59,98,-31
-21,112,-19
-79,107,-11
-90,121,-5
-8,98,-3
0,79,-5
6,38,1
21,9,0
21,4,0
26,-9,-9
20,-10,-11
4,-7,-7
-7,4,0
-36,13,7
-56,26,31
-46,18,33
127,-28,106
-65,38,-17
-25,67,50
-17,62,-6
-12,62,5
-12,64,2
-10,63,-2
-9,64,-1
-4,63,-5
-3,63,-8
-1,63,-10
2,64,-9
0,66,-6
-1,67,-4
-2,69,-2
-5,71,-9
-5,76,-9
4,98,1
16,104,11
44,102,-19
33,88,-29
-22,116,-12
-101,127,-6
-49,127,13
-16,116,12
10,45,0
11,22,-4
30,-3,-13
35,-12,-11
33,-21,-18
30,-22,-20
8,-11,-19
-15,6,-5
-23,18,6
-69,26,-6
-128,127,66
30,71,-128
-37,82,72
-3,71,-15
-12,61,5
-5,67,5
-11,63,-6
-8,63,-2
-8,64,-1
-8,66,-7
-5,64,-8
-1,62,-11
0,65,-10
0,66,-8
0,70,-8
-4,70,-9
-5,82,-7
3,95,-1
30,106,8
51,88,-28
32,83,-34
-63,127,-6
-83,127,-9
-35,127,5
-15,108,2
11,55,3
22,16,-9
24,7,-14
24,-9,-21
22,-12,-24
17,-13,-21
7,-6,-17
5,-4,-12
3,5,7
-128,127,-34
127,-62,127
-16,92,-91
-12,64,58
-18,61,-9
-12,60,15
-15,62,-2
-18,61,-1
-12,65,0
-9,66,-4
-9,67,-7
-4,68,-9
-5,65,-10
-3,64,-9
-4,71,-7
0,77,-2
7,92,1
9,93,-6
26,88,-5
43,86,-2
12,86,-28
-29,111,-19
-79,122,-9
-54,127,7
-14,115,-2
-12,72,6
9,24,1
19,12,-2
28,-6,-11
25,-13,-17
24,-18,-21
11,-13,-21
3,-9,-19
6,0,-1
7,5,13
-14,127,127
127,89,39
-87,31,30
-19,70,3
-15,64,-3
-16,61,4
-16,64,-3
-10,64,4
-10,65,-5
-8,64,-5
-2,63,-7
-6,63,-6
-1,68,-8
-4,68,-4
-3,73,-7
6,90,1
11,96,2
39,106,1
40,79,-35
-5,89,-25
-73,127,-10
-59,127,-3
-12,114,0
-8,100,2
0,62,1
8,32,-6
25,9,-8
22,-6,-20
24,-11,-25
12,-12,-27
9,-8,-27
-4,-1,-19
-2,4,9
-128,127,-36
118,-11,127
-4,78,-128
-5,68,58
-17,60,-1
-8,62,11
-16,64,-2
-11,64,-2
-9,65,0
-9,64,-3
-7,65,-8
0,63,-9
0,64,-9
0,67,-7
0,70,-6
-5,71,-5
-4,84,-9
6,97,1
33,104,13
46,99,-9
13,83,-26
-65,123,-3
-62,125,-11
-24,120,2
-13,101,-6
-7,70,1
1,44,-5
21,17,-7
27,-8,-16
27,-13,-21
19,-18,-23
16,-19,-23
14,-15,-6
-128,67,-11
-128,127,68
83,127,46
-23,46,-120
-4,76,23
-22,64,-13
-11,63,7
-18,61,-5
-16,63,-4
-9,63,-4
-11,65,-7
-6,64,-10
-2,65,-10
-3,65,-7
-4,70,-8
-7,72,-6
-2,80,-6
